business_name,text,predicted_label,prediction_reason,name,description,category
Café Zupas,"Love the options and ESPECIALLY the new honey orange, strawberry lemonade drinks. Overall good choice with plenty of choices and fast service.",Valid,"The review describes a genuine dining experience at Café Zupas, mentioning specific menu items (honey orange, strawberry lemonade drinks) and commenting on service quality. The content is directly relevant to the restaurant's offerings and the 5-star rating aligns with the positive feedback.",Café Zupas,"Counter-serve local chain serving hearty soups, innovative salads & diverse sandwiches.","['Fast food restaurant', 'Restaurant']"
Crone's Hollow,"It was my first time visiting Crone's, and I wasn't disappointed. I was immediately welcomed the moment I stepped through the door, and was treated like a VIP the whole time. They were VERY kind and helpful. Definitely check them out!",Valid,"The review describes a genuine first-time visit experience at the location, with specific details about being welcomed, treated well by staff, and receiving kind and helpful service. The 5-star rating is consistent with the positive experience described, and the content is relevant to a retail/service establishment.",Crone's Hollow,,"['Metaphysical supply store', 'Boutique', 'Religious goods store']"
Riverbend Sports and Events Complex,Excellent indoor soccer facility.,Valid,"The review describes a genuine experience at the sports complex, praising the indoor soccer facility which is directly relevant to the business category 'Sports complex'. The 5-star rating is consistent with the positive feedback.",Riverbend Sports and Events Complex,,"['Sports complex', 'Event venue']"
Hruska's Kolaches,This place sells fun and delicious sweet and savory pastries. the sweet pastries are kind of like Danish with the feeling on the top. But they are softer than a Danish and they're nice and warm and more like a bread. The savory pastries are filled with things like egg and ham and cheese or egg and hatch chile. Go take a look at their menu on the website.it's a fun place and we'll be going back. There seems to be a steady stream of people coming in. Their hours are from 7 until noon or until they run out of product.,Valid,"The review provides a detailed and genuine description of the food offerings at Hruska's Kolaches, including specific details about sweet and savory pastries, ingredients, and the dining experience. The 5-star rating is consistent with the positive feedback, and the content is directly relevant to this restaurant.",Hruska's Kolaches,,['Breakfast restaurant']
Doug Smith Chrysler Dodge Jeep Ram - Spanish Fork,"Just like you've heard, fantastic folks and dealership. Absolutely no pressure or b.s. Most of my neighbors have bought there and said, if you go there, you'll come home with something. True enough, I liked my deal. you'll be satisfied.",Valid,"The review describes a genuine car buying experience at the dealership. The content is directly relevant to the business (car dealer), mentions specific aspects like 'no pressure', 'liked my deal', and references community experience with neighbors who have bought there. The 5-star rating aligns with the positive feedback about the dealership's service.",Doug Smith Chrysler Dodge Jeep Ram - Spanish Fork,,"['Car dealer', 'Auto repair shop', 'Car repair and maintenance', 'Chrysler dealer', 'Dodge dealer', 'Jeep dealer', 'Truck dealer', 'Truck repair shop', 'Used car dealer', 'Used truck dealer']"
Apollo Burger,Great fries tried the Apollo burger the and the pastrami had so much fat on it I had big peices of fat on it I found it to be dry and just horrible but LOVE THERE FRIES HATE THE APOLLO BURGER,Valid,"The review describes a genuine dining experience at Apollo Burger, providing specific feedback about both the fries (positive) and the Apollo burger with pastrami (negative due to fat content and dryness). The 3-star rating is consistent with the mixed experience described in the text.",Apollo Burger,,['American restaurant']
Salt Lake City Marriott City Center,Beautiful hotel. Good location in the city center.,Valid,"The review describes a genuine experience at the hotel, commenting on the property's appearance and location. The 5-star rating is consistent with the positive feedback, and the content is directly relevant to the hotel business.",Salt Lake City Marriott City Center,"Upscale property with an Italian restaurant, plus an indoor pool & a fitness center.","['Hotel', 'Banquet hall', 'Business to business service', 'Indoor lodging', 'Wedding venue']"
Market Street Grill - Downtown,Always a good choice for a drink or a dinner!,Valid,"The review describes a genuine dining experience at the restaurant, mentioning both drinks and dinner which aligns with the seafood restaurant/steakhouse business description. The 5-star rating is consistent with the positive sentiment expressed.",Market Street Grill - Downtown,"Local chain serving oysters & other seafood dishes, plus burgers & steaks, in a classy atmosphere.","['Seafood restaurant', 'Breakfast restaurant', 'Steak house']"
Dan's Market,Never been here,Rant_Without_Visit,"The reviewer explicitly states 'Never been here', indicating they have not visited the location, yet still provided a 3-star rating without any actual experience to justify it.",Dan's Market,,"['Grocery store', 'Pharmacy', 'Supermarket']"
Smashburger,Poor customer service,Valid,"The review provides a genuine negative experience about customer service at the restaurant. The 1-star rating is consistent with the complaint, and the content is directly relevant to the business operations.",Smashburger,"Counter-serve chain featuring signature smashed burgers, plus sides & shakes.",['Hamburger restaurant']
