business_name,text,predicted_label,prediction_reason,name,description,category
GameStop,Great service,Valid,"The review provides a genuine positive assessment of the service at GameStop, and the 5-star rating is consistent with the positive text about the gaming/electronics retail experience.",GameStop,"Chain retailer offering new & used video games, plus consoles, controllers & related gear.","['Video game store', 'Cell phone store', 'Collectibles store', 'Electronics store']"
Cocula Restaurant Calumet City,This place as been around for some time given avg. Time of most restuarant. Not cheap but not super expensive. Always enjoyed food there. Pitcher of margarita taste good. Drinks were medium to weak.,Valid,"The review describes a genuine dining experience at the Mexican restaurant, mentioning specific aspects like food quality, pricing, margaritas, and drinks strength. The 4-star rating is consistent with the overall positive but balanced feedback about the establishment.",Cocula Restaurant Calumet City,Local chain offering traditional Mexican fare & margaritas in a standard setting.,"['Mexican restaurant', 'Restaurant']"
Denny's,It's been a good Denny's,Valid,The review provides a genuine assessment of the dining experience at Denny's. The text 'It's been a good Denny's' directly relates to the restaurant and is consistent with the 4-star rating.,Denny's,"Casual diner chain dishing up classic American comfort fare, including all-day breakfast favorites.","['Diner', 'American restaurant', 'Breakfast restaurant']"
Irish Cottage Inn & Suites,Really nice and nice staff,Valid,"The review provides a genuine positive experience about the hotel, mentioning both the accommodation quality ('Really nice') and staff service. The 5-star rating is consistent with the positive feedback, and the content is directly relevant to the hotel business.",Irish Cottage Inn & Suites,"Ireland-themed boutique hotel with art-adorned rooms, an ornate pub with live entertainment & a spa.",['Hotel']
"The Center for Primary Care and Sports Medicine: Lawrence Kacmar, MD, SC","Dr Kackmar has been my Dr for over 10 years. He's compassionate, kind and Always eager to listen. I live an hr away but I Won't give up my Dr.",Valid,"The review describes a genuine long-term patient experience with Dr. Kacmar, mentioning specific positive qualities like compassion and listening skills. The 5-star rating is consistent with the positive feedback, and the content is directly relevant to the medical practice.","The Center for Primary Care and Sports Medicine: Lawrence Kacmar, MD, SC",,"['General practitioner', 'Doctor', 'Family practice physician', 'Sports medicine clinic']"
Trinity Barkery,Verry nice .found everything.good service,Valid,"The review describes a positive experience at the pet store, mentioning finding everything needed and good service, which is relevant to the business category and supports the 5-star rating.",Trinity Barkery,,"['Pet supply store', 'Pet store']"
Vasco's Peri Peri,This place is AMAZING. Best Peri peri around.  Service is awesome. Food is on point. Everything is so good. My favorite things is their white garlic sauce,Valid,"The review describes a genuine dining experience at the restaurant, mentioning specific aspects like peri peri food, service quality, and a particular sauce. The 5-star rating is consistent with the highly positive text, and the content is directly relevant to the restaurant's category and cuisine type.",Vasco's Peri Peri,,"['Restaurant', 'Barbecue restaurant', 'Indian restaurant', 'Portuguese restaurant']"
Sweet Caroline's Bar-N-Que,Good food and service. Ate at the bar. Restaurant in Hoffman Estates is now closed.,Valid,"The review describes a genuine dining experience at the location, mentioning food quality, service, and specific details about eating at the bar. The 4-star rating is consistent with the positive assessment. The mention of another location being closed is additional relevant information rather than irrelevant content.",Sweet Caroline's Bar-N-Que,"Rustic bar/grill providing Southern-style seafood & BBQ, plus house cocktails & live music nights.","['Barbecue restaurant', 'Bar', 'Brunch restaurant', 'Restaurant', 'Seafood restaurant']"
Texas Roadhouse,It seems that two and half hours prior to closing the kitchen reaches capacity. If you want to order for pick up give yourself more than ample time-maybe if you order when they open they can accommodate a to-go order.,Valid,"The review describes a genuine experience with the restaurant's ordering and pickup process, specifically mentioning issues with kitchen capacity and timing for to-go orders. The 1-star rating is consistent with the negative experience described, and the content is directly relevant to the steakhouse's service.",Texas Roadhouse,Lively chain steakhouse serving American fare with a Southwestern spin amid Texas-themed decor.,"['Steak house', 'American restaurant', 'New American restaurant']"
Tuesday Morning,The staff is amazingly friendly and helpful. Out of all the Tuesday Mornings I have visited in the last couple years this one is by far my favorite.,Valid,"The review describes a genuine shopping experience at Tuesday Morning, praising the staff and comparing it favorably to other locations. The 5-star rating is consistent with the positive feedback about the store experience.",Tuesday Morning,"Chain retailer with a discounted selection of brand-name home furnishings, small appliances & gifts.","['Home goods store', 'Discount store', 'Gift shop', 'Toy store', 'Variety store']"
Dunkin',quick service always got my order right!r,Valid,"The review describes a genuine experience at Dunkin' with positive feedback about service quality and order accuracy, which is relevant to a coffee shop/fast food restaurant. The 5-star rating is consistent with the positive text.",Dunkin',,"['Coffee shop', 'Bagel shop', 'Bakery', 'Breakfast restaurant', 'Donut shop', 'Fast food restaurant', 'Takeout Restaurant']"
Lucky Brand,The customer service was pleasant. The variety of clothing was decent and they had a multitude of sizes.,Valid,"The review describes a genuine shopping experience at Lucky Brand, mentioning customer service, clothing variety, and sizes, which are all relevant to a clothing store. The 5-star rating is consistent with the positive feedback about the experience.",Lucky Brand,"Trendy chain known for house-label jeans, a variety of casualwear & accessories for adults & kids.","['Clothing store', ""Men's clothing store"", ""Women's clothing store""]"
St Mary of Czestochowa Catholic Church,Beautiful church!!,Valid,"The review provides a genuine positive assessment of the church's appearance, which is directly relevant to the Catholic church location. The 3-star rating with positive text about the church's beauty constitutes a legitimate review experience.",St Mary of Czestochowa Catholic Church,,['Catholic church']
Harmony Restaurant,"Never disappoints! Not only is the quality  of the food great but they also have great service! My kids that dont like chinese food cant resist the food from here, specially the noodles! By far my favorite restaurant not only for chinese but for thai and Japanese as well.",Valid,"The review describes a genuine dining experience at an Asian restaurant, mentioning specific aspects like food quality, service, and specific dishes (noodles). The content is highly relevant to the business category (Chinese/Asian restaurant) and the 5-star rating is consistent with the positive experience described.",Harmony Restaurant,Chinese & mixed Asian small plates plus sushi & tiki drinks served in a casual atmosphere.,"['Chinese restaurant', 'Asian restaurant', 'Bar', 'Delivery Restaurant', 'Takeout Restaurant', 'Restaurant']"
