business_name,text,predicted_label,prediction_reason,name,description,category
Deridder Pets,"We got our pink toe from here. We've also given baby guinea pigs to the shop. The employees are super friendly and knowledgeable, the shop stays clean and we won't get our crickets anywhere else.",Valid,"The review describes genuine experiences with the pet store, including purchasing a pink toe (likely a tarantula), donating guinea pigs, and buying crickets. The content is directly relevant to the pet store business, mentions specific interactions with employees, and provides authentic details about the store's cleanliness and service quality.",Deridder Pets,,['Pet store']
Pizza Hut,Chain restaurant with pizza as main offering. Competitive pricing and quality depends on individual preference.,Valid,"The review provides a genuine assessment of Pizza Hut, discussing relevant aspects like it being a chain restaurant, pizza offerings, pricing, and quality. The content is directly related to the business category (pizza restaurant) and description (pizza chain), and the 3-star rating is consistent with the neutral tone of the review.",Pizza Hut,Family-friendly chain known for its made-to-order pizzas.,"['Pizza restaurant', 'Italian restaurant']"
Cinemark Movie Bistro Lake Charles,Staff is nice. Place is clean. Comfy chairs to. Great food.,Valid,"The review describes a genuine experience at the movie theater, mentioning relevant aspects like staff, cleanliness, seating comfort, and food quality. The 5-star rating is consistent with the positive feedback about the theater's amenities and service.",Cinemark Movie Bistro Lake Charles,"Basic theater with stadium-style seating & snack bar, showing new releases & discounted matinees.","['Movie theater', 'Snack bar']"
Walmart Supercenter,I buy all my groceries here,Valid,"The review describes a genuine shopping experience at Walmart, mentioning buying groceries which aligns with the business categories including 'Grocery store' and 'Supermarket'. The 4-star rating is consistent with the positive nature of the text.",Walmart Supercenter,,"['Department store', 'Clothing store', 'Craft store', 'Electronics store', 'Furniture store', 'Grocery store', 'Hardware store', 'Home goods store', 'Sporting goods store', 'Toy store']"
Sushi Masa,Had a great day experience. Server was very attentive to the needs of the people at our table. We had the all you can eat portion. It is not a such vae where you can serve yourself all you can eat. Order from waitress a order or two at a time. They gladly bring you more.,Valid,"The review describes a genuine dining experience at the sushi restaurant, mentioning specific details about the service, all-you-can-eat format, and ordering process. The content is directly relevant to the business category (sushi restaurant) and the 5-star rating is consistent with the positive experience described.",Sushi Masa,,['Sushi restaurant']
Mel Ott Park,Great fights!,Irrelevant,"The review text 'Great fights!' does not relate to typical park or recreation center activities. Parks are meant for peaceful recreation, sports, and family activities, not fighting. The comment appears unrelated to the legitimate services of a park/recreation center.",Mel Ott Park,,"['Recreation center', 'Park']"
Doe's Eat Place,Cozy and a great place to split a meal....steaks are between 2 and 3.5 pounds!,Valid,"The review describes a genuine dining experience at the steakhouse, mentioning the cozy atmosphere and specific details about the steak sizes (2-3.5 pounds), which aligns perfectly with the business description of a family-run steakhouse known for hefty cuts in a cozy setting.",Doe's Eat Place,"Informal, family-run steakhouse is a longtime source of hefty cuts & beef tamales in a cozy setting.","['Steak house', 'American restaurant', 'Bar', 'Bar & grill', 'Family restaurant', 'Restaurant', 'Tamale shop']"
McDonald's,"(Translated by Google) Come on

(Original)
Yuk",Valid,"The review expresses a negative opinion about McDonald's with a 1-star rating. Despite being very brief and translated, 'Yuk' clearly conveys dissatisfaction with the food experience, which is relevant to this fast-food restaurant.",McDonald's,"Classic, long-running fast-food chain known for its burgers, fries & shakes.","['Fast food restaurant', 'Breakfast restaurant', 'Coffee shop', 'Hamburger restaurant', 'Restaurant', 'Sandwich shop']"
Academy Sports + Outdoors,Hiking boots for a reasonable price,Valid,The review mentions 'hiking boots for a reasonable price' which is directly relevant to Academy Sports + Outdoors as an outdoor sports store and shoe store. The content relates to the business's products and the reviewer appears to have had a genuine shopping experience.,Academy Sports + Outdoors,"Sporting goods chain selling athletic apparel & footwear, plus outdoor gear & fitness equipment.","['Outdoor sports store', 'Clothing store', 'Exercise equipment store', 'Gun shop', 'Hunting and fishing store', 'Shoe store', 'Sportswear store']"
Advance Auto Parts,Takes Android pay/contactless,Valid,"The review provides relevant information about the payment methods accepted at this auto parts store, which is useful for potential customers and directly relates to the business experience.",Advance Auto Parts,Chain stocking a wide variety of automotive parts & accessories such as batteries & oil filters.,['Auto parts store']
Winn-Dixie,Great,Valid,"The review provides a positive assessment ('Great') with a 4-star rating that is consistent with the sentiment. While brief, the comment relates to the overall experience at this grocery store/supermarket and represents a genuine customer opinion.",Winn-Dixie,,"['Supermarket', 'Bakery', 'Deli', 'Florist']"
LarryP's Boiling Pot,Best crawfish I've had in years and years! They do it right.,Valid,"The review describes a genuine dining experience at a Cajun/seafood restaurant, praising the crawfish which is directly relevant to the business category. The 5-star rating is consistent with the positive text about the food quality.",LarryP's Boiling Pot,,"['Cajun restaurant', 'Catering food and drink supplier', 'Restaurant', 'Seafood restaurant']"
Conn's HomePlus,not very helpful,Valid,"The review expresses a genuine negative experience about the helpfulness of service at this retail store. The 2-star rating is consistent with the criticism, and the comment is relevant to the customer service aspect of the business.",Conn's HomePlus,"Retail chain offering brand-name electronics, appliances & mattresses, plus home furnishings.","['Appliance store', 'Electronics store', 'Furniture store']"
Peerless Cleaners,"Exceptional! After trying many dry cleaners in BR, I finally found Peerless. The quality of service is outstanding, and they know the true meaning of excellent customer service. Special thank you to Ms. Lori. It's always a pleasure! BR is lucky to have Peerless Cleaners.",Valid,"The review describes a genuine experience with the dry cleaning service, mentioning specific aspects like service quality, customer service, and thanking a staff member by name. The 5-star rating is consistent with the highly positive feedback about the business.",Peerless Cleaners,,['Dry cleaner']
